os,cpu,gpu,ram,kernel,driver,cpuscheduler
Fedora Linux 42 (KDE Plasma Desktop Edition),Intel Celeron N5105 @ 2.00GHz,Mesa Intel UHD Graphics ,7952900,6.19.6-100.fc42.x86_64,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
73.6307,13.5813,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2808671601
73.3707,13.6294,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2822304297
73.8077,13.5487,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2835854612
78.6857,12.7088,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2848565099
72.4704,13.7987,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2862365205
78.4417,12.7483,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2875115022
70.2015,14.2447,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2889361237
81.0288,12.3413,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2901703714
71.3756,14.0104,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2915716493
78.2066,12.7866,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2928504619
74.5235,13.4186,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2941925482
75.4025,13.2622,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2955188978
72.7734,13.7413,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2968931759
77.1753,12.9575,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2981890584
69.3617,14.4172,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,2996310084
81.8194,12.222,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,3008534143
73.8081,13.5486,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,3022082138
73.4671,13.6115,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,3035697103
77.2637,12.9427,13.9303,0,23,45,0,200,0,0,0,2.93199,0,0.252796,1306,3048652866
71.6188,13.9628,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3062605456
78.0587,12.8109,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3075417759
75.7131,13.2078,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3088625753
67.5087,14.8129,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3103442265
83.9337,11.9142,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3115358125
74.2478,13.4684,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3128827631
71.7963,13.9283,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3142757866
78.4013,12.7549,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3155513688
75.299,13.2804,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3168795729
71.2329,14.0385,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3182835689
78.2607,12.7778,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3195615006
71.3997,14.0057,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3209623285
78.9352,12.6686,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3222293213
73.4435,13.6159,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3235909822
75.7955,13.1934,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3249105476
73.5784,13.5909,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3262697962
75.1256,13.311,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3276011844
77.4076,12.9186,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3288928857
72.2622,13.8385,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3302769554
73.0195,13.695,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3316467144
78.5889,12.7244,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3329193023
76.8508,13.0122,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3342206700
67.2797,14.8633,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3357072447
77.041,12.9801,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3370054326
74.6012,13.4046,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3383460279
73.3838,13.627,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3397088776
77.0422,12.9799,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3410068465
69.5564,14.3768,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3424448093
86.2104,11.5995,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3436048985
70.1733,14.2504,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3450302286
75.61,13.2258,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3463529105
72.4361,13.8053,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3477335853
77.4514,12.9113,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3490248913
74.3383,13.452,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3503700866
72.1892,13.8525,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3517556523
72.11,13.8677,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3531426267
85.904,11.6409,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3543069272
68.8677,14.5206,14.5,0,22,44,0,200,0,0,0,2.93199,0,0.2528,854,3557601997
77.8451,12.846,14.8515,0,21,44,0,200,0,0,0,2.9315,0,0.2528,800,3570438476
73.7547,13.5585,14.8515,0,21,44,0,200,0,0,0,2.9315,0,0.2528,800,3583998832
82.5062,12.1203,14.8515,0,21,44,0,200,0,0,0,2.9315,0,0.2528,800,3596116737
77.4019,12.9196,14.8515,0,21,44,0,200,0,0,0,2.9315,0,0.2528,800,3609038414
68.1918,14.6645,14.8515,0,21,44,0,200,0,0,0,2.9315,0,0.2528,800,3623706101
68.1089,14.6824,14.8515,0,21,44,0,200,0,0,0,2.9315,0,0.2528,800,3638390435
